Area_ID,Latitude,Longitude,Crime_Count,Violent_Crime,Theft_Count,Assault_Count,Harassment_Count,Hour,Day,Month,Weekend,Streetlight_Count,Working_Streetlights,Broken_Streetlights,Population_Density,Footfall,Bus_Stop_Count,Metro_Distance_km,Police_Distance_km,Hospital_Distance_km,School_Count,Commercial_Area,Residential_Area,Weather,Visibility,CCTV_Count,Previous_Risk,Crime_Trend,Emergency_Calls,Risk_Level
4051,13.208727419812144,80.2569577309338,16,7,0,1,6,21,Sun,3,1,77,65,12,14850,2113,2,7.38,6.26,4.73,15,0,1,Sunny,Good,13,Low,Decreasing,31,Medium
4052,12.818041187363137,80.19921848145108,44,7,10,0,7,17,Mon,7,0,29,29,0,22066,1569,28,1.58,8.1,6.88,12,0,1,Fog,Good,9,Low,Increasing,13,High
4053,13.343700188702819,80.47697059760357,8,3,0,2,1,5,Fri,7,1,52,46,6,5700,1929,14,1.24,2.47,0.45,13,1,0,Sunny,Good,84,Medium,Decreasing,49,Low
4054,13.320228906483383,80.24781257082782,14,1,1,0,1,19,Sun,1,0,16,11,5,23368,1412,13,11.26,6.98,1.11,3,1,1,Cloudy,Good,71,Medium,Decreasing,28,Low
4055,13.309639186126645,80.10805717759686,26,8,8,8,0,22,Fri,6,1,72,68,4,13327,2331,28,9.38,7.27,9.16,8,1,1,Sunny,Poor,51,Low,Decreasing,5,Medium
4056,13.189795885582173,80.4770951757416,55,10,1,3,7,0,Sat,4,0,49,40,9,14630,798,1,8.69,6.11,11.54,4,0,1,Cloudy,Medium,34,Medium,Increasing,43,High
4057,12.971912566013975,80.07917368386373,60,19,15,19,0,20,Tue,5,0,19,15,4,23736,4867,22,6.24,0.74,11.74,0,0,1,Sunny,Poor,33,Medium,Decreasing,27,High
4058,13.203147874435846,80.01778032644951,1,0,1,0,0,5,Mon,12,0,38,38,0,24830,2418,2,3.89,3.53,3.17,1,1,1,Fog,Medium,86,High,Increasing,49,Low
4059,13.14394680801898,80.05104588413295,33,0,21,0,0,3,Sat,1,0,6,5,1,18073,440,10,0.45,2.8,9.56,7,1,0,Rain,Good,58,High,Stable,57,Medium
4060,13.218395124940018,80.23670509812173,26,6,9,1,5,0,Tue,11,1,43,40,3,14770,623,20,1.89,3.25,9.37,4,1,1,Cloudy,Medium,99,High,Increasing,53,Medium
4061,13.296331256511072,80.04265239804307,13,2,5,2,0,1,Sun,2,1,14,14,0,21358,3345,8,13.56,8.27,2.72,1,1,0,Rain,Medium,72,Medium,Stable,44,Low
4062,13.371207987980418,80.38004454084911,3,1,2,1,0,19,Mon,7,1,28,28,0,2883,2967,16,0.32,5.97,4.92,18,0,1,Cloudy,Poor,79,Low,Decreasing,36,Low
4063,13.274926921117954,80.42902304517082,3,0,3,0,0,12,Sun,10,1,22,18,4,2708,3926,5,5.28,2.87,4.03,8,0,1,Fog,Medium,67,Low,Decreasing,6,Low
4064,12.90386510723112,80.18547260909783,31,11,8,3,8,1,Fri,4,0,50,35,15,1854,1715,11,1.32,11.19,9.0,3,0,1,Fog,Poor,22,Low,Decreasing,19,High
4065,13.333576006028775,80.27108850251744,15,4,9,0,4,9,Thu,5,1,62,50,12,13383,1946,5,1.99,5.58,4.83,1,0,1,Fog,Medium,55,High,Increasing,43,Low
4066,12.990245269797834,80.43411199985037,10,0,1,0,0,7,Wed,1,1,56,39,17,24848,1440,9,4.61,7.47,8.48,6,0,1,Cloudy,Poor,45,Low,Decreasing,2,Low
4067,13.066727226742403,80.3952901842156,12,3,5,1,2,22,Thu,9,0,12,9,3,6613,2576,19,12.59,9.96,5.5,5,0,1,Rain,Poor,18,Medium,Increasing,25,Medium
4068,12.950595484349233,80.12531084158181,39,9,29,4,5,9,Tue,3,0,73,72,1,16678,723,28,8.33,0.45,6.71,10,1,1,Fog,Poor,70,High,Increasing,43,Medium
4069,12.803400221821768,80.37792542533798,72,26,12,22,4,1,Sun,2,0,8,8,0,10835,1892,7,7.48,3.4,2.33,6,1,0,Fog,Poor,87,Medium,Decreasing,36,High
4070,13.059393640227833,80.38777493100476,50,13,36,8,5,21,Sun,9,0,29,21,8,12425,2631,8,7.42,0.94,3.71,4,1,0,Cloudy,Medium,17,Low,Decreasing,43,High
4071,12.81445920672271,80.45348280615846,27,8,18,2,6,8,Wed,2,0,22,21,1,18894,4827,18,13.34,0.18,4.83,3,0,1,Rain,Poor,82,Low,Increasing,19,Low
4072,13.382930648057714,80.4059033953399,13,2,8,1,1,14,Mon,9,0,64,47,17,7715,4814,22,2.31,3.21,8.33,10,1,0,Rain,Good,46,Medium,Increasing,21,Low
4073,13.146212773255064,80.18966179107204,63,8,20,5,3,5,Mon,12,1,56,56,0,22420,2617,13,14.01,9.76,4.78,13,1,1,Fog,Medium,100,Low,Increasing,5,High
4074,13.108338820330019,80.28762695120743,24,11,5,5,6,23,Sat,4,1,31,26,5,2676,4554,21,1.44,7.81,7.07,18,0,1,Cloudy,Medium,79,Medium,Decreasing,16,Medium
4075,13.357296927575163,80.18716470749592,20,4,5,1,3,22,Sat,11,0,28,27,1,1633,4109,30,5.15,1.38,3.2,5,1,0,Cloudy,Poor,26,Medium,Increasing,31,Low
4076,13.203718143570049,80.24999936167598,28,5,22,2,3,15,Sun,8,1,41,33,8,12220,349,9,5.82,8.31,8.94,3,0,1,Fog,Medium,100,High,Increasing,20,Medium
4077,13.130179577161412,80.20902000056743,29,10,13,6,4,8,Sat,9,0,62,48,14,21965,3285,26,13.53,8.29,10.54,20,1,0,Rain,Medium,94,Medium,Increasing,17,Medium
4078,13.133519294355157,80.34680162568316,8,4,2,0,4,7,Wed,2,0,29,27,2,18992,2719,7,7.47,10.35,5.86,0,1,0,Sunny,Poor,26,High,Increasing,8,Low
4079,12.866790856796671,80.47614024844268,38,1,7,0,1,15,Mon,8,0,45,44,1,5921,4959,13,6.33,8.81,4.96,7,0,1,Fog,Good,80,Low,Stable,24,Low
4080,12.917606615538348,80.40597301364981,17,1,8,0,1,3,Wed,7,0,62,47,15,24864,994,30,4.18,11.36,9.05,8,1,0,Cloudy,Good,100,Medium,Increasing,36,Medium
4081,13.316358935555716,80.08794130993127,9,0,8,0,0,17,Wed,3,1,29,21,8,22868,4354,8,8.65,2.4,9.22,20,0,1,Cloudy,Medium,4,Medium,Decreasing,2,Low
4082,13.018227249441821,80.03491430081303,70,35,14,13,22,2,Tue,5,1,60,47,13,6834,4738,15,14.69,9.63,3.11,15,1,1,Sunny,Poor,44,Medium,Stable,7,High
4083,12.931887058136578,80.31253489556694,27,11,3,8,3,22,Mon,10,1,6,6,0,5637,1550,21,3.29,0.21,5.05,4,0,1,Fog,Medium,50,Low,Stable,42,Medium
4084,13.167501324439732,80.34629918795844,12,4,6,2,2,21,Tue,1,0,28,21,7,24497,2770,19,8.47,3.48,6.46,8,1,1,Rain,Medium,23,Medium,Stable,0,Medium
4085,13.309225925401604,80.3237780839385,17,1,5,0,1,11,Sun,10,0,72,56,16,11724,4579,18,2.28,10.36,8.31,18,1,1,Fog,Good,61,Low,Stable,21,Low
4086,13.09807536016501,80.3222833711562,21,7,8,0,7,4,Mon,3,1,58,40,18,8470,1908,3,7.83,2.2,5.86,12,0,1,Fog,Poor,99,Medium,Stable,2,Medium
4087,13.07216461375792,80.4253209605108,23,11,5,4,7,13,Tue,2,0,63,56,7,4549,1699,19,0.8,9.71,10.39,4,1,0,Sunny,Medium,86,Medium,Decreasing,19,Medium
4088,12.994140034268742,80.09928085364594,13,6,3,4,2,2,Sun,2,1,7,7,0,15896,4089,5,1.35,2.94,1.19,19,1,0,Fog,Good,36,High,Stable,4,Low
4089,13.011989629615828,80.44705142229974,33,16,3,1,15,16,Sat,9,0,74,62,12,4590,3285,14,11.13,9.32,7.48,13,1,1,Cloudy,Medium,30,Medium,Increasing,49,High
4090,13.342032781400382,80.11804813956402,43,21,6,19,2,20,Sat,1,0,64,57,7,17056,2107,23,4.81,11.84,1.29,11,0,1,Cloudy,Poor,80,Medium,Increasing,2,High
4091,13.165944112806937,80.25434369187096,60,4,32,1,3,6,Thu,2,1,54,46,8,14135,2360,27,6.12,1.74,2.04,4,1,1,Fog,Good,98,Low,Increasing,44,High
4092,12.925526125946979,80.43399374778839,62,8,47,4,4,2,Thu,9,1,8,6,2,13775,2435,10,11.74,3.33,11.78,11,1,0,Fog,Good,12,High,Decreasing,53,High
4093,13.153947704968894,80.24223539343754,38,7,17,7,0,5,Mon,4,0,65,44,21,2445,2273,19,10.88,8.32,0.85,14,0,1,Fog,Poor,53,Low,Increasing,20,High
4094,12.980960142311158,80.28943369977843,48,0,0,0,0,16,Sun,5,0,48,35,13,8435,633,26,0.18,3.06,8.03,4,0,1,Fog,Poor,68,Low,Increasing,2,High
4095,12.847498995407664,80.34423918406804,11,5,5,5,0,19,Thu,10,0,58,47,11,3558,3275,11,1.31,0.13,8.26,18,1,0,Rain,Poor,70,High,Stable,6,Low
4096,12.994764870462095,80.00403495007505,16,4,2,3,1,22,Fri,1,1,35,31,4,23144,1982,29,12.14,4.47,0.69,0,0,1,Rain,Poor,81,Low,Increasing,38,Low
4097,13.276647402923768,80.26200562696175,10,5,3,2,3,0,Wed,10,0,68,52,16,7322,2832,27,4.1,6.01,6.44,6,0,1,Fog,Poor,67,Low,Stable,27,Low
4098,13.16570278462277,80.13189302215714,5,2,1,0,2,18,Fri,1,0,68,62,6,19621,4210,6,14.1,9.2,3.39,17,1,1,Sunny,Poor,98,Low,Decreasing,19,Low
4099,12.872843880346734,80.32922152580221,39,17,13,16,1,12,Wed,11,0,65,58,7,10763,8,30,10.03,11.39,3.0,16,0,1,Rain,Poor,96,Medium,Stable,12,High
4100,13.343821424799488,80.00817794854163,54,13,39,11,2,14,Mon,8,0,80,79,1,22413,1092,10,6.39,8.32,7.63,7,0,1,Fog,Medium,63,High,Stable,23,High
4101,13.020073888948481,80.26722125256624,43,10,19,8,2,5,Thu,9,0,41,41,0,7945,791,9,3.09,10.93,8.73,8,0,1,Fog,Poor,80,Low,Decreasing,17,High
4102,13.16370944194799,80.512473318006,28,0,11,0,0,9,Fri,2,0,37,25,12,21578,207,17,14.56,0.97,10.85,9,0,1,Rain,Good,66,Low,Stable,23,Medium
4103,13.288413252203902,80.46699709711983,12,5,0,1,4,6,Fri,12,0,9,6,3,6806,3701,12,9.41,4.84,9.67,8,1,0,Rain,Good,90,Medium,Stable,51,Low
4104,13.209969683182791,80.33018042344283,36,6,6,1,5,2,Tue,4,0,72,55,17,1953,482,18,13.86,11.54,1.1,17,0,1,Fog,Medium,35,Medium,Stable,30,High
4105,13.026279137586203,80.27174461359964,76,35,29,18,17,8,Thu,12,0,33,25,8,9638,2189,7,8.51,5.56,11.55,7,0,1,Fog,Good,86,Medium,Stable,59,High
4106,12.855292649050822,80.16894596436362,41,20,14,17,3,15,Mon,7,0,67,66,1,12058,2982,10,1.92,1.96,8.61,16,0,1,Cloudy,Good,70,Medium,Increasing,3,High
4107,12.873440937754241,80.43778283875214,18,6,8,1,5,0,Tue,9,0,28,19,9,8661,1139,24,9.32,11.67,8.6,8,1,0,Cloudy,Medium,53,Medium,Decreasing,56,Medium
4108,13.039636502583072,80.17698759040269,37,11,13,6,5,17,Wed,11,0,69,53,16,14994,924,26,0.25,11.87,8.1,8,0,1,Fog,Good,58,Low,Increasing,28,High
4109,12.963358963200927,80.23549022996613,39,4,15,1,3,2,Sun,11,0,13,9,4,11762,1142,1,0.65,2.19,5.94,8,0,1,Cloudy,Good,61,Medium,Stable,17,Medium
4110,12.895064587601857,80.33326832066444,72,6,58,0,6,1,Wed,5,1,69,52,17,6307,1382,21,9.29,10.81,6.26,18,0,1,Fog,Good,2,Medium,Stable,15,High
4111,13.11775832551605,80.20266333138494,46,5,24,4,1,17,Fri,12,0,55,48,7,3244,2166,27,0.68,2.14,9.62,1,0,1,Fog,Good,5,Low,Decreasing,28,High
4112,12.934046981159296,80.24422152424303,61,21,24,14,7,22,Thu,11,0,13,9,4,15345,3834,30,14.62,3.28,8.13,5,1,1,Cloudy,Poor,46,Medium,Increasing,57,High
4113,13.039855229022045,80.47578591962605,15,4,9,4,0,2,Mon,12,0,48,36,12,16548,241,1,1.5,0.43,11.26,0,1,0,Sunny,Good,8,Low,Decreasing,9,Medium
4114,13.341146503322161,80.13882525191758,80,3,52,2,1,19,Thu,8,1,43,33,10,6106,4233,8,7.93,5.73,5.99,10,0,1,Cloudy,Good,69,High,Decreasing,23,High
4115,13.274330310560995,80.3774519153574,78,39,5,24,15,0,Sun,11,0,10,10,0,23448,3884,4,7.72,2.82,6.39,12,0,1,Cloudy,Medium,85,High,Decreasing,3,High
4116,12.852264006188163,80.42629078107728,5,0,5,0,0,9,Sat,2,1,59,59,0,1406,870,6,8.73,6.92,9.71,16,1,1,Cloudy,Poor,63,Low,Decreasing,31,Low
4117,13.177519713808442,80.59924998928999,73,9,61,8,1,0,Tue,11,0,34,25,9,6181,4698,8,14.05,11.09,6.91,18,1,0,Fog,Good,77,Medium,Increasing,17,High
4118,13.26622280718328,80.32791808098703,52,19,13,3,16,5,Sun,7,1,37,27,10,18474,495,4,1.53,6.68,3.98,8,1,0,Fog,Medium,83,Medium,Decreasing,35,High
4119,13.02898756927807,80.00831490914376,18,5,13,4,1,17,Wed,9,1,6,4,2,16439,1136,9,1.16,3.49,9.52,9,0,1,Sunny,Medium,54,Medium,Decreasing,36,Low
4120,13.3900558818289,80.13722322226216,79,38,4,37,1,7,Sun,9,0,73,58,15,21063,2210,24,9.9,5.66,1.96,2,0,1,Cloudy,Poor,22,High,Decreasing,42,High
4121,13.21740156129338,80.44532364338514,13,2,10,1,1,1,Sun,10,1,29,21,8,22018,3206,25,13.34,3.32,11.99,15,1,0,Cloudy,Medium,95,High,Increasing,15,Low
4122,13.02138830419801,80.33553050679784,72,8,49,4,4,19,Wed,3,0,63,52,11,9049,2921,15,12.09,7.59,6.49,5,0,1,Fog,Poor,84,High,Stable,20,High
4123,12.857427872111272,80.00943813035683,12,3,8,0,3,5,Sun,8,0,56,50,6,5165,4833,11,12.84,11.08,1.83,17,0,1,Rain,Good,72,High,Increasing,14,Low
4124,13.064239822348101,80.05823961917093,5,0,1,0,0,11,Tue,10,0,19,17,2,10083,1493,24,7.74,6.89,2.83,6,0,1,Rain,Good,61,High,Stable,5,Low
4125,13.287229664513267,80.18322626710481,8,1,4,1,0,21,Fri,1,0,60,58,2,17468,2565,30,14.47,0.27,3.16,17,0,1,Sunny,Medium,83,High,Decreasing,8,Low
4126,12.811157727159708,80.09005395796902,8,1,3,0,1,21,Mon,4,1,61,46,15,4894,4820,7,10.99,0.59,4.7,19,1,0,Fog,Good,90,High,Decreasing,5,Low
4127,12.899406840811748,80.57756255628678,58,5,4,5,0,15,Sun,8,0,32,28,4,2460,1397,11,1.41,8.24,2.11,13,0,1,Sunny,Good,6,Low,Stable,56,High
4128,12.993982730256205,80.49590619366816,13,6,3,4,2,8,Thu,3,1,64,46,18,11919,2268,7,14.16,6.69,0.74,16,1,0,Rain,Medium,21,High,Stable,28,Medium
4129,12.909229192268215,80.04838765004322,68,31,37,29,2,23,Sat,7,0,56,48,8,10032,3420,28,6.44,11.05,9.21,1,1,1,Sunny,Medium,58,Low,Stable,46,High
4130,13.285984820546071,80.11352405801556,60,27,23,22,5,5,Tue,11,0,23,20,3,1664,4406,28,12.86,1.67,7.81,3,0,1,Sunny,Good,98,Low,Decreasing,17,High
4131,13.077448952025101,80.51445976781254,56,17,26,11,6,8,Sun,3,0,24,21,3,8521,4568,6,14.39,5.29,9.59,19,1,1,Cloudy,Poor,70,Low,Stable,58,High
4132,13.332040826576206,80.09816271771157,57,11,13,0,11,21,Wed,10,0,53,40,13,11297,1883,6,6.49,8.25,3.49,18,0,1,Cloudy,Poor,23,Medium,Decreasing,13,High
4133,12.958734336027282,80.25290653838641,80,0,33,0,0,8,Sun,8,0,56,47,9,1284,4827,3,8.17,7.29,2.48,9,0,1,Rain,Poor,99,High,Decreasing,48,High
4134,13.245274069456533,80.29124526083224,37,16,1,3,13,17,Tue,10,0,34,34,0,9609,3368,8,14.47,6.84,11.82,5,0,1,Fog,Medium,70,High,Decreasing,9,Medium
4135,12.988436705646043,80.51350571551764,24,4,4,0,4,15,Sat,1,0,45,31,14,2510,4883,13,13.01,10.92,1.78,4,0,1,Cloudy,Good,68,Medium,Increasing,35,Medium
4136,13.039393804365922,80.5446378223821,51,8,2,3,5,4,Mon,9,0,51,45,6,9654,1113,13,2.73,10.83,11.25,15,0,1,Cloudy,Medium,37,High,Increasing,21,High
4137,13.334726036069206,80.15010139453484,69,0,19,0,0,1,Wed,7,0,79,72,7,23394,2800,16,11.77,9.72,6.28,19,0,1,Sunny,Medium,31,Low,Increasing,48,High
4138,12.868836719577416,80.3729757840732,31,5,15,2,3,18,Fri,11,1,38,29,9,17417,1017,22,4.95,11.87,10.35,6,0,1,Sunny,Poor,28,Low,Stable,2,High
4139,13.008215119848252,80.46786756281251,2,1,0,0,1,8,Mon,10,1,9,8,1,10573,4991,28,0.52,8.86,8.83,3,0,1,Cloudy,Good,29,High,Stable,16,Low
4140,12.834586223563102,80.27134998663855,57,17,21,3,14,23,Thu,3,0,15,11,4,8607,1526,10,1.18,5.98,11.62,1,1,0,Fog,Good,81,Medium,Stable,50,High
4141,12.811614127908705,80.11012191448286,40,4,4,1,3,6,Wed,12,0,56,38,18,17673,3458,12,1.93,9.87,10.05,6,1,1,Rain,Medium,62,Medium,Increasing,56,High
4142,13.071869821647306,80.35222203033096,68,10,20,3,7,20,Mon,3,0,20,14,6,20306,3177,19,14.64,7.16,7.79,18,0,1,Sunny,Good,8,Medium,Increasing,56,High
4143,12.839563714544546,80.11275340825243,5,1,2,1,0,23,Wed,12,0,80,65,15,4702,2740,8,7.77,6.41,9.16,14,0,1,Fog,Medium,4,Medium,Stable,52,Low
4144,13.137965449263737,80.52355602340076,47,18,10,11,7,19,Wed,12,0,56,41,15,23521,72,11,0.26,8.51,4.15,19,1,0,Cloudy,Good,26,Medium,Increasing,53,High
4145,12.876820804258927,80.53336727687054,11,1,6,0,1,11,Mon,1,0,7,5,2,3647,4386,18,11.31,2.37,6.32,18,1,1,Sunny,Medium,90,Low,Decreasing,2,Low
4146,12.833346477967774,80.03092946141886,41,16,3,13,3,17,Fri,3,0,30,26,4,17670,2522,25,9.23,10.11,3.72,18,1,0,Fog,Poor,45,High,Increasing,59,High
4147,13.156638755320524,80.59004555446036,29,6,22,1,5,9,Thu,9,0,74,61,13,3974,3466,30,3.01,0.54,8.18,8,0,1,Rain,Good,55,High,Decreasing,58,Medium
4148,13.027094572280385,80.09045270646955,18,5,5,0,5,5,Sat,11,0,5,4,1,21073,1996,4,3.18,6.36,5.11,17,0,1,Cloudy,Poor,0,Low,Stable,21,Medium
4149,13.395699344137146,80.0787675773596,54,21,18,13,8,7,Tue,9,1,37,33,4,11892,2244,23,12.66,5.89,11.72,9,1,0,Cloudy,Medium,90,Medium,Decreasing,49,High
4150,13.15307991844266,80.5406036667483,65,24,14,20,4,3,Thu,9,1,46,43,3,4438,4177,12,3.99,2.76,10.57,11,0,1,Sunny,Medium,60,Medium,Decreasing,11,High
4151,12.998544710556473,80.25125311763603,19,8,0,3,5,22,Thu,12,0,33,26,7,9839,4803,15,11.2,6.15,8.65,3,1,0,Rain,Good,84,Low,Increasing,7,Medium
4152,12.949564899695988,80.32003421947475,35,14,9,8,6,15,Sat,5,0,17,14,3,3661,2837,6,14.04,6.45,6.85,1,1,1,Cloudy,Medium,89,Low,Stable,40,Medium
4153,12.992433845517553,80.52883760834635,9,1,0,0,1,5,Thu,8,0,21,20,1,16205,3923,6,2.79,7.55,3.9,0,0,1,Rain,Medium,85,Low,Decreasing,26,Low
4154,12.867958865153396,80.47147964453315,42,3,32,2,1,0,Fri,1,0,12,12,0,6082,1335,2,3.41,2.27,11.94,1,0,1,Fog,Medium,58,Low,Stable,21,Medium
4155,13.312852600246622,80.24505943958846,30,3,13,2,1,2,Sat,4,1,40,40,0,17510,576,15,1.9,0.3,9.46,16,1,0,Sunny,Good,7,Low,Increasing,22,Medium
4156,12.906836158944435,80.23858233528911,7,1,6,1,0,4,Sun,9,0,42,32,10,1972,1322,18,7.67,4.12,6.78,16,1,0,Fog,Good,91,High,Decreasing,49,Low
4157,13.044479628828986,80.15615577383612,33,5,1,0,5,11,Sat,3,1,15,15,0,1638,1313,16,3.73,11.65,11.03,3,0,1,Fog,Medium,44,High,Stable,1,Medium
4158,13.17909724369407,80.52509482798737,69,0,68,0,0,0,Wed,4,1,79,54,25,2808,689,15,12.31,5.88,10.23,2,1,0,Cloudy,Medium,29,Medium,Stable,14,High
4159,13.220876490128177,80.51428554808504,58,25,22,18,7,23,Tue,1,0,61,45,16,20322,2528,25,3.28,3.77,9.14,0,1,1,Fog,Medium,74,Medium,Stable,19,High
4160,13.36840373304943,80.46220861992954,29,10,13,7,3,21,Sun,11,0,5,5,0,8717,3288,24,14.27,8.33,2.47,4,0,1,Fog,Medium,76,High,Decreasing,53,Medium
4161,13.169260585171463,80.21901746311823,64,7,12,0,7,7,Sun,7,0,24,19,5,11283,173,28,6.61,3.65,8.69,2,0,1,Cloudy,Good,56,Low,Increasing,13,High
4162,13.149759745654542,80.52892610230465,48,1,21,0,1,15,Fri,10,1,60,44,16,8859,1391,22,6.56,3.27,6.42,19,0,1,Cloudy,Poor,26,Medium,Increasing,12,High
4163,13.329484570671895,80.36258677880787,73,18,45,8,10,12,Sat,10,1,70,67,3,17826,3662,6,10.5,10.33,5.64,18,0,1,Fog,Medium,8,High,Increasing,29,High
4164,13.374872916443271,80.40159329847228,7,0,6,0,0,13,Wed,3,0,42,38,4,17400,1308,10,1.85,7.26,4.77,2,0,1,Rain,Poor,58,High,Decreasing,26,Low
4165,13.008471520923338,80.5583450904099,77,5,33,2,3,7,Wed,1,1,64,46,18,23666,3550,21,5.0,9.33,5.76,3,0,1,Fog,Good,7,Low,Decreasing,37,High
4166,12.965512742664126,80.16332188027903,11,0,3,0,0,2,Sat,1,0,9,6,3,15555,2742,3,13.12,11.54,3.43,12,1,0,Sunny,Poor,30,High,Increasing,36,Medium
4167,13.352974431941135,80.2995823567477,20,8,10,8,0,12,Wed,2,0,6,4,2,10018,2166,25,8.2,6.78,1.16,9,1,1,Fog,Poor,59,Medium,Stable,48,Medium
4168,12.829738147513405,80.3871772873251,16,2,3,1,1,0,Fri,11,0,76,51,25,1716,782,20,4.33,8.35,5.14,9,1,0,Rain,Medium,56,Low,Decreasing,34,High
4169,12.874045612426315,80.21472628094169,43,7,13,0,7,10,Wed,5,0,40,37,3,24891,963,2,9.61,3.54,7.63,10,0,1,Cloudy,Poor,100,Medium,Decreasing,40,Medium
4170,12.885262681039865,80.04847493590019,11,0,11,0,0,12,Mon,2,0,51,48,3,11414,2711,7,1.7,11.59,3.28,20,1,1,Rain,Poor,16,Low,Decreasing,17,Low
4171,12.940389138537453,80.18882116083331,33,5,10,3,2,3,Thu,2,1,42,38,4,15629,4610,21,0.22,5.19,1.73,17,0,1,Cloudy,Poor,84,High,Stable,13,Medium
4172,12.884053935409469,80.30089462655503,8,1,7,0,1,22,Mon,3,0,30,27,3,20493,4910,23,14.13,9.25,8.64,9,1,1,Cloudy,Good,20,Low,Stable,6,Low
4173,13.00093582788266,80.53291265541006,48,5,38,2,3,23,Mon,4,1,65,47,18,12229,4262,21,7.86,7.1,0.44,11,1,1,Fog,Good,92,Medium,Stable,20,High
4174,13.265195626595466,80.0134769720618,37,3,12,1,2,13,Mon,6,0,76,69,7,24098,4556,23,4.12,3.34,6.43,2,0,1,Rain,Good,4,Medium,Stable,44,Medium
4175,12.889513295862622,80.4035723579486,4,2,1,1,1,13,Wed,11,0,7,5,2,3430,503,6,5.25,10.52,11.96,8,0,1,Sunny,Medium,56,Low,Increasing,24,Low
4176,13.219328966391734,80.30243869477212,18,7,2,7,0,14,Wed,11,1,79,73,6,22702,29,11,8.33,6.94,7.96,1,0,1,Fog,Good,57,Low,Decreasing,60,Medium
4177,12.859038050960987,80.12398283136775,33,8,16,8,0,18,Sun,2,0,6,4,2,19638,3790,10,9.95,9.98,10.84,4,1,1,Cloudy,Poor,40,High,Decreasing,37,Medium
4178,13.03545972503501,80.58196056933244,46,4,1,1,3,0,Mon,7,0,24,17,7,22180,422,5,1.97,11.47,1.63,15,1,0,Rain,Poor,53,Medium,Decreasing,39,High
4179,13.335615282099427,80.33522758465256,71,2,10,2,0,6,Sat,11,0,43,37,6,23629,3502,16,8.55,7.8,9.32,16,1,1,Rain,Medium,43,Medium,Stable,54,High
4180,13.110065114294377,80.52761839418001,29,5,6,1,4,23,Tue,1,1,32,22,10,21536,3524,10,6.46,2.0,3.28,18,0,1,Fog,Medium,52,Medium,Stable,8,Medium
4181,13.22559497683845,80.48753483591193,20,0,14,0,0,5,Sun,9,0,11,9,2,4642,3236,1,6.7,11.43,1.89,14,0,1,Fog,Medium,91,Low,Decreasing,35,Low
4182,12.94397022334938,80.03856403218697,42,13,11,13,0,4,Tue,10,0,76,68,8,17332,1940,18,13.59,11.99,6.88,5,0,1,Sunny,Medium,40,High,Increasing,19,High
4183,13.038637874221564,80.13898613490983,15,5,6,5,0,3,Sun,5,0,9,9,0,15671,2198,23,0.41,4.3,6.88,13,1,1,Cloudy,Poor,31,Medium,Increasing,14,Low
4184,12.845467137678941,80.37965734236202,3,1,1,1,0,1,Sun,2,0,74,59,15,2827,4862,0,6.5,11.94,3.14,0,0,1,Rain,Good,9,High,Increasing,54,Medium
4185,13.281122159556764,80.07822744889518,64,7,20,4,3,14,Tue,6,0,54,49,5,13708,1739,8,10.15,6.35,1.35,14,0,1,Fog,Medium,77,High,Stable,27,High
4186,12.803406468805717,80.54353482078665,31,4,13,0,4,4,Sat,5,0,52,46,6,21857,419,11,14.94,1.76,4.84,12,1,1,Rain,Poor,30,Low,Stable,31,Medium
4187,13.320037703506344,80.17781133666,59,12,35,5,7,2,Sat,9,0,67,48,19,24426,4812,7,3.91,9.55,1.85,10,1,0,Fog,Poor,50,High,Stable,41,High
4188,13.315782850912546,80.1131763854603,11,2,5,2,0,9,Sun,1,0,53,50,3,15016,424,26,9.79,7.73,2.69,4,0,1,Sunny,Poor,9,High,Stable,42,Low
4189,13.032718758365146,80.0811282182463,79,5,11,2,3,17,Thu,7,0,61,59,2,23441,4164,7,0.45,4.19,9.87,13,0,1,Sunny,Good,17,Low,Increasing,20,High
4190,13.380892260741309,80.2459012161273,24,4,5,0,4,5,Mon,7,1,12,8,4,1950,3123,22,0.51,3.81,8.17,14,0,1,Rain,Medium,83,Low,Stable,24,Medium
4191,12.876070570123966,80.12760934858943,27,12,13,10,2,5,Tue,7,0,10,7,3,9093,2218,0,1.92,6.22,7.64,2,1,0,Fog,Medium,32,Medium,Stable,57,High
4192,13.017752105271104,80.37192926321214,61,19,30,12,7,17,Tue,1,0,29,20,9,3323,1592,18,14.01,7.72,9.62,14,1,1,Sunny,Good,64,High,Stable,4,High
4193,12.884779052513668,80.28283646461755,66,20,21,6,14,3,Thu,12,1,43,30,13,8643,2846,10,9.71,2.11,9.61,9,1,0,Rain,Medium,35,Low,Stable,46,High
4194,12.842611306347152,80.50452651423849,16,8,7,0,8,17,Wed,1,0,80,79,1,6244,792,13,2.36,3.64,10.59,5,0,1,Cloudy,Poor,73,Medium,Stable,55,Low
4195,13.22129347650734,80.57766825143416,23,0,21,0,0,0,Mon,9,1,77,59,18,3608,2500,0,11.06,6.82,2.36,8,1,0,Cloudy,Good,56,High,Decreasing,22,Medium
4196,13.128503227001593,80.54285311255816,36,3,13,1,2,6,Wed,3,0,18,13,5,18312,2997,30,2.41,3.52,6.9,8,0,1,Rain,Good,88,Low,Increasing,6,Medium
